16329426,16469116
16329426,267283006
16329426,463908071
16329426,56463517
16330790,16314859
16330790,351120282
16331756,12699932
16331756,189669352
16331756,253563556
16331756,352557959
16331756,3983677152
16331756,41169223
16334281,14085040
16334281,15727981
1634499846,19367849
1634499846,21782597
1634499846,2241127644
1634499846,22662550
1634499846,304646849
1634499846,3059028788
1634499846,70279712
1634499846,817903729
16350780,14702626
16350780,16688247
16350780,226747434
16350780,30883464
16350780,479985705
16350780,54071118
16350780,7951172
16350780,8249832
16353245,16244449
16353245,240107748
16353245,331816614
16353245,71627462
163633469,160713245
163633469,18120497
163633469,20496846
163633469,38808088
16364240,20877217
16364240,8.36E+17
16364240,86711514
16364240,87453846
16364240,98862961
16365305,13678962
16365305,15676944
16365305,18791654
16365305,19010198
16365305,26937936
16365305,281065795
16365305,39324127
16365305,5692542
16365305,62527063
16365305,74759560
16374678,1488865435
16374678,18820634
16374678,46470122
163770896,2162942852
163770896,2509973791
16378093,14125005
16378093,4099171
16378093,574020783
16378093,77852581
16378093,928481
16378486,19084896
16378486,2836421
16378486,382685028
16378486,4091551984
16378486,4207961
16378486,49698134
16378486,548384458
16378486,7.86E+17
16378486,942156122
16379840,17200865
16379840,19940451
16379840,2646561547
16379840,310107406
16379840,329702603
16379840,633898700
16379840,7.49E+17
1638144895,16688247
1638144895,1920604213
1638144895,38224734
1638144895,63930382
164041429,1.17E+18
164041429,129512737
164041429,165607739
164041429,170416430
164041429,258504043
164041429,28356879
164041429,718411742
164041429,7.32E+17
164041429,9.21E+17
164041429,99147838
16407418,18217574
16407418,182422417
16407418,185012800
16407418,246120229
16407418,256099282
16407418,45373599
1640929196,1.24E+18
1640929196,14247236
1640929196,255812611
1640929196,27493883
1640929196,7.38E+17
164165558,1.28E+18
164165558,29506510
16425419,17194257
16425419,23773465
16425419,46326721
16425419,84419098
16425419,9830752
16428731,106858629
16428731,13000872
16428731,16794507
16428731,7917922
164326175,131068367
164326175,152332618
164326175,2225525178
164326175,2285712865
164326175,379141891
164326175,386423331
164326175,562362256
164326175,7.84E+17
16438494,1.06E+18
16438494,1360643605
16438494,1403424932
16438494,16563015
16438494,21684595
16438494,438843965
16438494,8.50E+17
16442379,115710058
16442379,14985228
16442379,15638615
16442379,187838951
16442379,22534863
16442379,250211424
16442379,30013010
16442379,47848003
16442379,564069706
16444291,19273919
16444291,70111948
16447060,14854462
16447060,15726053
16447060,15962388
16447060,18222599
16447060,18309456
16447060,20876957
16447060,28211935
16447060,574857684
16447060,70717194
1644734071,2976867205
1644734071,55192727
16451101,14466551
16451101,14617155
16451101,15498429
16451101,236968152
16451101,370859141
16451101,43572699
16451101,8.50E+17
16453340,1176527791
16453340,16329426
16453340,16469116
16453340,267283006
16453340,463908071
16453340,56463517
16456004,15752446
16456004,15763818
16456004,16699451
16456004,18635333
164679813,1.07E+18
164679813,2876041031
164679813,426962696
164679813,493714995
164679813,81741855
164679813,892219807
16469116,1176527791
16469116,16329426
16469116,16453340
16469116,267283006
16469116,463908071
16490790,124352791
16490790,13215382
16490790,18124790
16490790,18327279
16490790,2065391
16490790,21692297
16490790,313091751
16490790,369613362
16490790,373396902
16490790,83487731
16513335,1.12E+18
16513335,1.22E+18
16513335,18208368
16513335,19422491
16513335,2290583342
16513335,2329492448
16513335,28745526
16513335,7.14E+17
16513335,7.68E+17
1652177576,195889647
1652177576,200814625
1652177576,21694393
1652177576,2385917730
1652177576,2434191967
1652177576,258835467
1652177576,391919054
1652177576,49292117
1652177576,98635149
16522350,16329426
16522350,463908071
16522350,56463517
165247460,1.25E+18
165247460,17781739
165247460,1935231600
165247460,1965443174
165247460,36163004
165247460,47951511
165247460,581121677
165247460,7.38E+17
16534246,1056465866
16534246,1112049570
16534246,144285482
16534246,23068175
16534246,266586212
16534246,889102460
16534246,96390038
16538186,1.21E+18
16538186,8859092
16538210,12962962
16538210,14247155
16538210,178859682
16538210,30725017
16538210,32186559
16538210,390842981
16538210,555433957
16538210,7.58E+17
16544024,18720099
16544024,20252482
16544024,28635395
16544024,3888351
16544024,494263580
16548412,1.10E+18
16548412,22304657
16548412,3074230573
165511377,17732153
165511377,21035409
165511377,249346453
165511377,39097715
165511377,398490298
16557497,1.12E+18
16557497,11268812
16557497,15520241
16557497,49579575
16563015,1360643605
16563015,1403424932
16563015,16438494
16563015,20998003
16563015,8.50E+17
16563573,128126054
16563573,128750686
16563573,1.35E+18
16563573,14928734
16563573,209814743
16563573,317552915
16563573,41742794
16563573,455501785
16563573,48059505
16582131,1.15E+18
16582131,15987376
16582131,225193809
16582131,25811031
16582131,300642262
16589495,16657990
16589495,18657864
16589495,20629110
16589495,20646945
16589495,25533163
16589495,25955561
16589495,269486713
16589495,866836856
165944767,1450298610
165944767,171346034
165944767,2328421
165944767,3099901028
165944767,4517565515
166022406,151650579
166022406,186384496
166022406,19563103
166022406,211073619
166022406,226018201
166022406,24301442
166022406,299351525
166022406,4835399064
166022406,484963255
166022406,589975555
16606569,1.24E+18
16606569,225955620
16606569,255812611
16606569,28745526
16606569,3103505578
16606569,48325671
16606569,7.68E+17
16606569,878284831
16630362,15319698
16630362,24036264
16631995,169205802
16631995,20322986
16631995,281952507
16631995,28406270
16631995,2842348570
16631995,28972471
16631995,36568748
16631995,494353781
16631995,49616273
16631995,55143572
16635277,1.11E+18
16635277,1.11E+18
16635277,16606569
16635277,19422491
16635277,225955620
16635277,2323448533
16635277,256159524
16635277,28745526
16635277,807975026
16637204,14267944
16637204,14296548
16638685,40589808
16638685,40607946
16641945,128603479
16641945,1581548168
16641945,17965521
16641945,18052474
16641945,25454311
16641945,278901890
16641945,32238490
16641945,40684090
16641945,424383740
16641945,78417631
16644712,12125182
16644712,19409660
16644712,2768769272
16644712,355823359
16644712,3762413663
16644712,559504424
16644712,795391352
16651881,104141256
16651881,1.25E+18
16651881,127548888
16651881,163444341
16651881,302049284
16651881,470153371
16651881,53958952
16651881,582724108
16651881,610675752
16651881,8.02E+17
16657990,16589495
16657990,20629110
16661026,2268607778
16661026,29347205
16661026,36299068
16661026,448607452
16661026,46960191
16661026,8.69E+17
1666134386,1.03E+18
1666134386,15407632
1666134386,19940451
1666134386,216505381
1666134386,2646561547
1666134386,411194625
1666134386,702472788
16664681,10252962
16664681,17379685
16664681,24928809
16664681,9648652
16674128,1131092102
16674128,16705726
16674128,16706236
16674128,17752770
16674128,2221112390
16674128,224343894
16674128,24725119
16674128,859883348
16674128,90733818
16688247,1920604213
16688247,20816085
16688247,22547149
16688247,4860882564
16688247,54071118
16688247,8249832
166964757,1.27E+18
166964757,154180801
166964757,453100941
166964757,7.31E+17
16696839,18471427
16696839,188912381
16696839,2243980364
16696839,23975451
16696839,24198769
16696839,25773330
16696839,2782814150
16696839,347363150
16696839,398334847
16696839,447497337
1669800312,178257557
1669800312,757319280
16699451,15752446
16699451,15763818
16699451,16456004
16699451,18456335
16699451,18635333
16699451,19925191
16699451,325945171
16699451,45744109
16699451,788293080
16705726,1131092102
16705726,17752770
16705726,20344328
16705726,24725119
16705726,968225418
16706236,1131092102
16706236,1425265488
16706236,2221112390
16706236,224343894
16706236,24725119
16706236,3002271760
16706236,622908742
16706236,859883348
16714443,102807848
16714443,14125005
16714443,15676413
16714443,20178419
16714443,22174968
16714443,27444772
16714443,6931262
16714443,739602678
16717501,119081177
16717501,125727024
16717501,1.28E+18
16717501,14237828
16717501,209825928
16717501,2184489764
16717501,374184532
16717501,391919054
16717501,847396122
16717501,8.78E+17
1672043576,21184460
1672043576,453124512
1673685936,729704556
1673685936,7.64E+17
1673685936,7.78E+17
1676613780,1.24E+18
1676613780,160368201
1676613780,18346184
1676613780,249723019
1676613780,28456329
16784724,16222875
16784724,16885286
16795212,124820305
16795212,14956372
16795212,2149128326
16795212,225826610
16795212,2448551130
16795212,426353995
16795212,8.14E+17
16795212,8.59E+17
16795212,8942262
167997886,15492939
167997886,229568548
167997886,3057985950
167997886,3684869431
167997886,475306547
167997886,528927558
16815644,11856892
16815644,14434063
16815644,15458694
16815644,15931637
16815644,205392468
16815644,450941680
16815644,5741722
16815644,86141342
16815644,8839632
16815644,9300262
1683515731,1.08E+18
1683515731,13678962
1683515731,153944899
1683515731,160238844
1683515731,2300278368
1683515731,5692542
1683515731,7.98E+17
1683515731,8.44E+17
1683515731,9.01E+17
1683515731,9.37E+17
1683622159,1.24E+18
1683622159,1.25E+18
1683622159,1.30E+18
1683622159,1.33E+18
1683622159,1.43E+18
1683622159,18128717
1683622159,22803269
1683622159,2796480323
1683622159,733297627
168457900,312757601
168457900,333464599
168457900,55031092
168457900,7.20E+17
168498457,269377464
168498457,38059716
168498457,445586377
168498457,9.78E+17
16858860,1.07E+18
16858860,1.30E+18
16858860,1.31E+18
16858860,1.31E+18
16858860,16974238
16858860,7.20E+17
16858860,898809349
16858860,98575337
1686270312,1.03E+18
1686270312,15716004
1686270312,16330790
1686270312,315779591
1686270312,351120282
1686270312,477934944
1686270312,53854893
1686270312,54476519
1686270312,9.11E+17
16868756,105966714
16868756,118130765
16868756,16149614
16868756,19734832
16868756,21634627
16868756,22278303
16868756,284093185
16868756,52379394
16868756,53809979
16868756,99297884
16912124,105327432
16912124,212445456
16912124,256154569
16912124,2889924959
16912124,467726691
16912124,57362322
16912124,7.92E+17
16912124,8.18E+17
16912124,8.85E+17
1691717364,350249267
1691717364,36192085
1691717364,8.35E+17
169407655,1.04E+18
169407655,1.30E+18
169407655,139371136
169407655,1503279919
169407655,1869115328
169407655,211699719
169407655,288967832
169407655,7.85E+17
16948493,10429092
16948493,116252479
16948493,1.31E+18
16948493,1.31E+18
16948493,273469546
16948493,417590712
16948493,718445586
16948493,8.16E+17
16948493,8.47E+17
16948493,9.96E+17
16949386,2332044398
16949386,2575205850
16949505,11347122
16949505,1158553622
16949505,18973663
16949505,2298671269
16949505,24654853
16949505,24913074
16949505,3094893445
16952739,106115722
16952739,1.08E+18
16952739,1.21E+18
16952739,14984637
16952739,16538186
16952739,20605217
16952739,8859092
169558881,1488865435
169558881,21249970
169558881,22189352
169558881,235086193
169558881,308751479
169558881,492586313
16955991,15164565
16955991,15458694
16955991,18510860
16955991,1947301
16955991,20818801
16963843,21129105
16963843,23234807
16963843,35069260
16963843,95975081
16974238,14247155
16974238,16858860
16974238,7.20E+17
16974238,8957592
16974238,898809349
1700124614,116586075
1700124614,15357578
1700124614,558323313
1700124614,7.61E+17
170021040,109959589
170021040,149472362
170021040,165252204
170021040,28745446
170021040,67106398
17013378,1.26E+18
17013378,134647381
17013378,14124402
17013378,18122496
17013378,312910780
17013378,34716630
17013378,56566321
17013378,8.38E+17
17018765,177565966
17018765,1894231788
17018765,196297705
17018765,20982910
17018765,219152305
17018765,348082699
17018765,4316593949
17018765,5375902
17018765,84873971
17018765,89785537
170253001,20309837
170253001,227666609
170253001,4032166413
170253001,46105095
17025489,112899475
17025489,15676944
17025489,18791654
17025489,221659600
17025489,280664117
17025489,39324127
17025489,428514193
17025489,438529528
17025489,8.44E+17
17025489,9.19E+17
17026589,15305044
17026589,17348942
17026589,20790580
17026589,22751329
17026589,291905975
17026589,304177743
17027632,15801906
17027632,16912124
17027632,2323448533
17027632,4541535439
17027632,9.26E+17
1702997276,422898423
1702997276,442247542
1704870318,14085040
1704870318,16331756
1704870318,253563556
1704870318,2881087294
1704870318,352557959
17050431,160720376
17050431,249217178
17050431,25972839
17050431,346746528
17050431,683523
17050431,78970944
17050431,981293396
1705128697,17106279
1705128697,22445483
1705128697,27898683
1705128697,390361409
1705128697,405205681
17051356,155984714
17051356,16173592
17051356,17484680
17051356,8.14E+17
17051356,8.50E+17
17051356,8.61E+17
17051356,9.97E+17
1705640107,229568548
1705640107,528927558
17056433,16187815
17056433,3039781324
17056433,455585786
17068146,13224032
17068146,14095883
17068146,14842864
17068146,16102208
17068146,161783222
17068146,19409385
17068146,2067661
17068146,22622732
17068146,32263266
17068146,82408312
17070113,24928809
17070113,38287098
17071881,10685542
17071881,1325329494
17071881,15601204
17071881,18036515
17071881,18261728
17071881,30346936
17071881,468665640
170831912,1579809553
170831912,23401392
17090066,15228276
17090066,24757092
17090066,30476431
17090066,390156028
17090066,4749386172
17090066,50788034
17090066,58543537
17090066,818666058
17090066,91153898
17094323,104691452
17094323,115105973
17094323,17756893
17094323,19720364
17094323,26778374
17094323,27583598
17094323,36192085
17094323,588352379
17094323,76117833
17094323,8940342
170952254,171534114
170952254,20592045
170952254,2315444339
170952254,240770642
170952254,31213162
170952254,40044371
17106279,1705128697
17106279,2423100775
17106279,27898683
17106279,2876907317
17106279,405205681
17106279,423540866
171191577,10252962
171191577,15518170
171191577,16374678
171191577,17617227
171191577,33978449
171191577,42891240
171191577,89843213
1712368296,1331726551
1712368296,2535358958
1712368296,35066609
1712368296,51054859
17133897,1060578475
17133897,1.08E+18
17133897,1463193979
17133897,16003760
17133897,17878804
17133897,18526653
17133897,217758017
17133897,398271367
17133897,465965880
17134268,119829799
17134268,154893497
17134268,16930125
17134268,205392468
17134268,21111896
17134268,25975036
17134268,42958829
17134268,759901363
171346034,1450298610
171346034,2328421
171346034,3099901028
17141268,14192680
17141268,14269771
17141268,166374616
17141268,356572382
17141268,44426926
17141268,60189624
171567873,109968678
171567873,14115912
171567873,16246929
171567873,1769191
171567873,19040598
171567873,33333620
171567873,47191293
171567873,69426451
171567873,7380362
171567873,7745472
17158189,137865227
17158189,2328421
17158189,30900841
17158189,70111948
17158189,98247788
171598736,23541684
171598736,2978837542
171598736,3762413663
171598736,40931973
171598736,567508925
17194257,107607564
17194257,16425419
17194257,23773465
17194257,46326721
17194257,84419098
17194257,9830752
171943456,1.11E+18
171943456,1.24E+18
171943456,1.33E+18
171943456,157516153
171943456,2640729706
171943456,8.86E+17
17200375,14148802
17200375,15535860
17200375,18247597
17200375,25596174
17200375,27532984
17200375,27745484
17200375,3137618246
17200375,492586313
17200375,73422598
17200375,9616062
17200865,2646561547
17200865,310107406
17200865,3340712925
17200865,442364623
17200865,52240107
17200865,7.49E+17
17202417,1360643605
17202417,1403424932
17202417,14652942
17202417,16563015
17202417,36424664
17202417,438843965
17202417,47414934
17202417,8.09E+17
17202417,8.50E+17
172153520,1306129981
172153520,242434140
172179385,101609102
172179385,107269285
172179385,158106469
172179385,2280952807
172179385,246939962
172179385,338526004
172179385,34376328
172179385,48642190
172179385,7.49E+17
172179385,9.85E+17
17220817,1.45E+18
17220817,15033883
17220817,186222238
17220817,351648948
17220817,8.61E+17
17221207,1638144895
17221207,16688247
17221207,190905093
17221207,20816085
17221207,22547149
17221207,30883464
17221207,38224734
17221207,8249832
17243582,135575282
17243582,16006592
17243582,18678924
17243582,19190572
17243582,217550862
17243582,5845492
17243582,75797367
17243582,9532402
17271664,1295086058
17271664,1366981790
17271664,177993199
17271664,20309837
17271664,277145136
17271664,29534204
17271664,53398275
17271664,75209239
172858784,104198706
172858784,2962868158
172858784,7429102
17291393,16160352
17291393,21619519
17291393,244655353
17291393,2800581040
17291393,382685028
17291393,435232010
17291393,548384458
17291393,7.86E+17
173200820,1637256811
173200820,2316384882
173200820,2336915086
173200820,248358917
173200820,38047391
173200820,4806793637
173200820,9.76E+17
17348942,17026589
17348942,20790580
17367743,1.13E+18
17367743,3427398129
17367743,354072452
17367743,36299068
17367743,468001209
17367743,46960191
173677727,2824058775
173677727,30225023
173677727,3179451019
173677727,3226892185
173677727,372891057
17374166,1336028197
17374166,1488865435
17374166,169558881
17374166,21249970
17374166,235086193
17374166,309321315
17374166,492586313
17374166,599632006
173754092,1.00E+18
173754092,1115437928
173754092,39132222
173754092,430226724
173754092,474077153
173754092,4923844491
173754092,7.10E+17
173754092,82288258
17379685,10252962
17379685,16374678
174174847,100011309
174174847,1107773065
174174847,2355219416
174174847,447334179
174174847,579711170
174174847,636089833
174174847,7.10E+17
174174847,757319280
174174847,80254227
174174847,9.30E+17
17442320,1390099310
17442320,2334732225
17442320,23563830
17442320,2494186513
17442320,595174584
17442320,7.83E+17
17442320,8.31E+17
17446250,119879630
17446250,40733834
17446250,9679302
17448662,18989002
17448662,19731326
17448662,202709969
17448662,22662550
17448662,23659017
17448662,304646849
17448662,473906942
17448662,7.04E+17
17448662,9811762
17453527,114776155
17453527,137865227
17453527,17769258
17453527,17907723
17453527,18548221
17453527,25725698
17453527,26535267
17453527,28422142
17453527,31213162
17466132,21268897
17466132,22429979
17470695,15223870
17470695,18627452
17470695,18794294
17470695,19545932
17470695,301689799
17470695,315779591
17470695,343958195
17470695,793879086
17484680,1.16E+18
17484680,14893620
17484680,16173592
17484680,17051356
17484680,192301091
17484680,2480951
17484680,91333167
17484680,9.97E+17
17494010,1.36E+18
17494010,14377605
17494010,150078976
17494010,15764644
17494010,16160352
17494010,21059255
17494010,21619519
17494010,22771961
17494010,244655353
17494010,2836421
17494010,29501253
17494010,33537967
17494010,39155029
17494010,467823431
17494010,7334402
17494010,970207298
174994463,151010098
174994463,177113737
174994463,241941306
174994463,943215716
17506198,1074518754
17506198,139568810
17506198,19925191
17506198,234896532
17506198,269377464
17506198,494263580
17506198,540973577
17506198,8.17E+17
17506198,9444062
175292337,229005889
175292337,23451153
175292337,2492917412
175292337,401773648
175292337,561722062
175292337,661613
175292337,7.06E+17
17563292,151707599
17563292,15997455
17563292,17890544
17563292,19257632
17563292,23545095
17563292,26947623
17563292,34718702
17563292,587676806
17563292,7.80E+17
17579431,1.08E+18
17579431,16003760
17579431,17133897
17579431,17878804
17579431,465965880
17579431,558654135
17579431,558889051
17579431,60880381
17581393,120750710
17581393,132745629
17581393,1568851314
17581393,15874918
17581393,21757802
17581393,245953646
17581393,267283006
17581393,30253471
17581393,757862089
17592113,1089597794
17592113,1.28E+18
17592113,204468991
17592113,355218486
17592113,43966920
17592113,80623675
17592113,97514383
176222975,14592411
176222975,27557391
176222975,594749537
176232325,1.23E+18
176232325,1.24E+18
176232325,1426682532
176232325,18741925
176232325,22116907
176232325,2286312794
176232325,30599715
176232325,491739954
176232325,842171412
17634365,108094234
17634365,17794636
17634365,4099171
17634365,4421977275
17634365,574020783
17634365,65260792
17634365,928481
17642747,17813513
17642747,477012156
17642747,8.02E+17
176497707,27900954
176497707,58324184
17650551,1225930531
17650551,1531564633
17650551,2222188479
17650551,23823269
17650551,27909529
17650551,28340432
17650551,3001453293
17650551,504370522
17650551,568263516
17650551,9679302
17655090,15676944
17655090,18791654
17655090,280664117
176603549,124185033
176603549,26516795
176603549,26731417
176603549,2674399544
17667706,1.03E+18
17667706,15407632
17667706,1666134386
17667706,216505381
17667706,537193539
17667742,13073662
17667742,19165963
17667742,3359481
17667742,37045017
17667742,7120172
17667742,9942272
17670732,185290543
17670732,1956441
17670732,22283767
17670732,64434700
17670732,79438625
1769191,14115912
1769191,15535595
1769191,16246929
1769191,16261707
1769191,23409407
1769191,33333620
1769191,7380362
17696167,16560657
17696167,19330043
17696167,28897926
17696167,29330030
17696167,40908929
17696167,59283767
17719669,1360643605
17719669,1403424932
17719669,8.50E+17
17721573,102179167
17721573,108338444
17721573,1200043633
17721573,1920465331
17721573,2766868843
17721573,61822673
17721573,9.18E+17
17732153,137865227
17732153,15331408
17732153,19273919
17732153,2328421
17732153,25725698
17732153,60520655
177433166,14328072
177433166,173263139
177433166,2276597935
177433166,29154165
177433166,487962301
17752770,1131092102
17752770,1405886484
17752770,1425265488
17752770,3047392319
17752770,3082383264
17752770,475275997
17752770,626287930
17756893,104691452
17756893,115105973
17756893,17094323
17756893,27583598
17756893,554468819
17762040,1080667406
17762040,1.14E+18
17762040,147076951
17762040,25209196
17762040,32619518
17762040,383799402
17762040,47855309
17762040,508225049
17762040,69631558
17762040,78970944
17768442,237840690
17768442,3248910245
17768442,3288413315
17768442,63826562
17770086,19828037
17770086,20616741
17770086,227373977
17770086,2811924896
17770086,32313637
17770086,33483085
17770086,48882164
177733879,163724029
177733879,2209265809
177733879,2359948889
177733879,2696077936
177733879,2753494578
177733879,3321671932
177733879,38481817
177733879,9.76E+17
177745111,100158078
177745111,1083851426
177745111,1.13E+18
177745111,1449728748
177745111,303990408
177745111,449326665
177745111,4693195280
177745111,702472788
177745111,83758800
17781739,1.10E+18
17781739,248798577
17781739,39498324
17781739,61595183
17782233,1.12E+18
17782233,138064361
17782233,15520241
17782233,20877217
17782233,32374947
17782233,53016156
17782233,5751892
17783340,1009513560
17783340,34676135
17783340,548114664
17783340,881032903
177993199,20309837
177993199,9.56E+17
17813513,1.11E+18
17813513,1.24E+18
17813980,135634594
17813980,84764215
17817130,2423637152
17817130,302049284
17817130,4076648128
17817130,582724108
17817130,610675752
178257557,1.26E+18
178257557,174174847
178257557,19607070
178257557,375202034
178257557,7.10E+17
178257557,757319280
178257557,80254227
17833574,16552733
17833574,18320938
17833574,23954775
17833574,32876210
17833574,33276161
17833574,40996128
17833574,43399772
17833574,589407608
17833574,80944550
17833574,97106823
17836882,1.06E+18
17836882,14268564
17836882,18754245
17836882,21094888
17836882,21336038
17836882,22941233
17836882,29210241
17836882,4170491
17836882,47437206
17836882,93059585
17871088,28468549
17871088,30189793
17871088,3194592704
17871088,7.41E+17
17871088,8.45E+17
17872871,1.21E+18
17872871,8859092
17878322,15930906
17878322,16638685
17878322,19955575
17878322,20068522
17878322,21312428
17878322,222436278
17878322,61705600
17878322,70717194
17878322,9051482
17878804,1.08E+18
17878804,123933889
17878804,1503279919
17878804,16003760
17878804,17579431
17878804,180834935
17878804,450896622
17878804,465965880
17878804,70960617
17889713,15201979
17889713,235971053
17889713,47848003
17889713,607554670
17889713,8.18E+17
17890544,1.01E+18
17890544,135634594
17890544,17563292
17890544,22816767
17890544,420006601
17899109,152866991
17899109,161801527
17899109,34889448
17899109,93115683
17899109,97219875
17900290,17271664
17900290,177993199
17900290,214115204
17900290,29534204
17900290,7.59E+17
17900290,84873971
17907846,1.07E+18
17907846,139936969
17907846,9.21E+17
179119388,2786454758
179119388,366741758
17921578,122557484
17921578,125153016
17921578,1267899236
17921578,18087961
17921578,216912174
17921578,286703
17921578,37412873
17921578,84989108
17921578,8.88E+17
17975974,1477971038
17975974,181615746
17975974,29452897
17975974,52823705
17987358,1184160192
17987358,14103834
17987358,16306235
17987358,17769258
17987358,25725698
17987358,336250895
17987358,373700784
17987358,82085511
17993004,106115722
17993004,1.08E+18
17993004,1.21E+18
17993004,14984637
17993004,16538186
17993004,25178222
17993004,8859092
17993899,1583744432
17993899,2361470960
17993899,2362950391
17993899,2596198428
17993899,274154712
17993899,3047390706
17993899,333153971
17993899,409676955
17993899,46197110
18004222,1.19E+18
18004222,21619519
18004222,219429281
18004222,2800581040
18004222,471677441
18005085,112047805
18005085,121574367
18005085,18089606
18005085,28628850
18005085,334715818
18005085,50769180
18005085,523248016
18005085,90480218
18009678,107607564
18009678,16425419
18009678,17194257
18009678,19704183
18009678,23773465
18009678,26103029
18009678,46326721
18009678,48818331
18009678,84419098
18009678,9830752
18012372,12398782
18012372,57162282
18018355,1507338108
18018355,19568591
18018355,241201438
18018355,2573480784
18018355,26548315
18018355,40353407
18018355,49698134
18018355,548384458
18036515,112719788
18036515,17071881
18036515,18261728
18036515,1871673438
18036515,30346936
18036515,3233810276
18036515,3830061
18036515,468665640
18047319,201421060
18047319,248568868
18047319,301409241
18047319,3192319248
18047319,3419251203
18047319,425893710
18047319,51037707
18047319,51408053
18047319,833820320
18048681,1.05E+18
18048681,14124402
18048681,33548687
18048681,344408715
18048681,34716630
18048681,4422325035
18048681,48070448
18048681,539421221
18048681,56566321
18052474,100136358
18052474,14550673
18052474,14578312
18052474,16055389
18052474,232869373
18052474,24466090
18052474,278901890
18052474,32238490
18052474,755504
180535644,1507338108
180535644,200846651
180535644,241201438
180535644,40353407
180535644,96675300
180560224,137865227
180560224,15120464
180560224,18548221
180560224,26535267
180560224,29344169
180560224,34556109
180560224,60520655
18079648,2715046843
18079648,82541489
180834935,1363949995
180834935,145671928
180834935,19088758
180834935,216122857
180834935,21862223
180834935,2399687505
180834935,450896622
180834935,454423746
180834935,784967425
180834935,84083187
18087961,1033
18087961,14912587
18087961,16105122
18087961,18262659
18087961,18674747
18087961,339473364
18087961,45052430
18087961,59018016
18087961,7316622
18087961,96469193
18104452,19479487
18104452,2153870472
18104452,241591310
18104452,28406235
18104452,68449573
18104452,82678132
18120497,38808088
18120497,43925013
18122496,16794066
18122496,58951368
18124790,18320938
18124790,23954775
18124790,34643610
18124790,80944550
18124790,97106823
18128717,1.24E+18
18128717,1.33E+18
18128717,157516153
18128717,2640729706
18149465,24928809
18149465,9648652
181615746,1.08E+18
181615746,1134116220
181615746,1477971038
181615746,15223870
181615746,222435798
181615746,24874881
181615746,29452897
181615746,52823705
181615746,98802509
18169589,106111147
18169589,16245840
18169589,16956955
18169589,17769258
18169589,17987358
18169589,21848018
18169589,26582656
18169589,37045017
18169589,46960191
18169589,81692128
181854015,15969329
181854015,3735469043
18208368,19084896
18208368,7.86E+17
18225371,1.06E+18
18225371,1.22E+18
18225371,1.23E+18
18225371,1.26E+18
18225371,1.26E+18
18225371,1.27E+18
18225371,1.28E+18
18225371,2419600985
18225371,281564465
18225371,403762846
18229868,28585356
18229868,9.25E+17
18245880,1.28E+18
18245880,14267944
18245880,14296548
18245880,14916494
18245880,204468991
18245880,355218486
18245880,7.45E+17
18247087,14183663
18247087,15225375
18247087,837834974
18247087,8.83E+17
182485662,11026952
182485662,2352361094
182485662,39346451
182485662,592710370
182485662,9.75E+17
18261728,112719788
18261728,17071881
18261728,18036515
18261728,236610403
18261728,30346936
18261728,3233810276
18261728,3830061
18261728,468665640
18261728,80623675
18268819,102179167
18268819,108338444
18268819,1200043633
18268819,158901399
18268819,20873135
18268819,636546919
18268819,836256588
182836552,11611502
182836552,535153760
182839127,1449296004
182839127,15684633
182839127,246980471
182839127,252250951
182839127,31443503
182839127,33972693
182839127,63826562
182839127,80655195
18292847,241591310
18292847,3850201633
18292847,435820478
18292847,44929255
18292847,68449573
18292847,733324506
18292847,80957405
18292847,82678132
18320938,121489431
18320938,17833574
18320938,18124790
18320938,198357693
18320938,23954775
18320938,33276161
18320938,34643610
18320938,589407608
18320938,80944550
18320938,97106823
183265571,1239172640
183265571,14085040
18331985,144658847
18331985,15348883
18331985,16139649
18331985,62123765
18331985,991343364
18336143,158891867
18336143,23545095
18336143,6798482
18346184,1.25E+18
18346184,1.27E+18
18346184,1310925894
18346184,1.37E+18
183749334,1267899236
183749334,15204836
183749334,161368542
183749334,214950903
183749334,26045628
183749334,262365555
18382184,1.24E+18
18382184,14247236
18382184,23281108
18382184,2421067430
18382184,255812611
18382184,27493883
18382184,548384458
184058586,167495237
184058586,34180453
184058586,47341300
18429325,1148733134
18429325,122187767
18429325,15932715
18429325,16442379
184440525,102179167
184440525,108338444
184440525,17721573
184440525,9.18E+17
18471427,24198769
18471427,2782814150
18471427,34286487
18471427,347363150
18501487,2179233702
18501487,62407876
1851857544,137843672
1851857544,139478841
1851857544,16275936
1851857544,16329426
1851857544,16453340
1851857544,16469116
1851857544,199334433
1851857544,267283006
1851857544,3258857056
1851857544,463908071
18526653,1060578475
18526653,137295176
18526653,140955302
18526653,145671928
18526653,19088758
18526653,19884529
18526653,69080476
185290543,17670732
185290543,1956441
185290543,22283767
185290543,235764167
185290543,416025003
185290543,64434700
185314895,110827653
185314895,21915474
185314895,419048186
1853310463,1.06E+18
1853310463,1.15E+18
1853310463,1.20E+18
1853310463,1231936753
1853310463,164165558
1853310463,2830108242
1853310463,2852075027
1853310463,30395567
1853310463,399450399
1853310463,807968504
18533219,16160352
18533219,40353407
18533219,49698134
18533219,548384458
18533219,89887215
18535471,15249113
18535471,25739717
18535471,62037775
18535471,65336484
18535471,8.17E+17
18537802,1276194966
18537802,14544819
18537802,1.46E+18
18537802,227514907
18537802,25737779
18537802,3148043524
18537802,382468624
18537802,587591389
